id,platforms
28601,"PC, PlayStation 3, Xbox 360"
3181,"macOS, PC, PlayStation 4, Linux"
3364,"Android, macOS, PC, PS Vita, PlayStation 4, Wii U, Nintendo 3DS, Nintendo Switch, Linux, Xbox One"
59306,"PC, PlayStation 4, Xbox Series S/X, PlayStation 5, Xbox One"
275636,"Xbox One, PlayStation 4, PC"
2552,"Genesis, GameCube, Game Gear, Android, PlayStation 3, Xbox 360, Wii, PC, iOS, Nintendo 3DS, Xbox One"
3145,"Xbox One, PC, Xbox 360, PlayStation 3, PlayStation 4"
3396,"Wii U, Nintendo Switch, Xbox One, PC, macOS, Xbox 360, PlayStation 3, PlayStation 4, iOS"
398409,"PC, PlayStation 5, Xbox One, Xbox Series S/X, PlayStation 4"
5604,"PlayStation 3, PC, Xbox 360"
44972,"PC, Nintendo Switch, PlayStation 4, PS Vita"
46431,Xbox One
9687,"Nintendo Switch, Xbox One, PC, macOS, Linux, PlayStation 4"
39727,"PlayStation 3, Xbox 360, PC"
43362,"PC, PlayStation 4"
47118,"Nintendo Switch, PlayStation 4, Xbox One, PC, macOS"
4187,"PS Vita, PlayStation 3"
14085,"PlayStation 4, PC, Xbox One"
428966,"PlayStation 5, PlayStation 4, Xbox One, Xbox Series S/X, Nintendo Switch, PC"
10661,"PlayStation 4, Nintendo Switch, PC"
51321,PlayStation 4
318347,"PC, PlayStation 4, Xbox One"
959,"PC, PlayStation 4, Wii U, Xbox One, Nintendo Switch"
33,"PlayStation 4, Nintendo Switch, PC, Xbox One"
1374,"macOS, Wii U, Linux, PlayStation 3, PlayStation 4, PS Vita, iOS, PC, Nintendo Switch, Xbox One, Android"
2918,"PS Vita, PlayStation 4, macOS, PC"
131,"Nintendo Switch, macOS, PC, PlayStation 4, Linux"
939,"PlayStation 4, PC, Nintendo Switch, Xbox One"
17830,"macOS, Linux, Xbox 360, PC"
27944,"PlayStation 4, Nintendo Switch, PC, Xbox One"
7153,"iOS, macOS, PlayStation 4, Xbox One, PC, Nintendo Switch, Linux"
1150,PlayStation 4
350505,"PlayStation 4, PlayStation 5, PC"
367179,"Xbox One, PC, Nintendo Switch, PlayStation 4"
10580,"Xbox One, Nintendo Switch, PlayStation 4, Linux, PC"
835,"Xbox One, Wii U, Nintendo Switch, PlayStation 4, PS Vita, PC, Linux, macOS"
14784,"macOS, PC, Xbox 360, PlayStation 3, Nintendo Switch"
10829,"PC, Xbox One, PlayStation 4"
5663,"PlayStation 3, Xbox 360, Wii, Nintendo DS, Nintendo Switch, iOS, PlayStation 2, PSP"
36367,"PlayStation 4, PC, macOS, Xbox One, Nintendo Switch, Xbox"
64526,"Xbox Series S/X, Xbox One, PC, PlayStation 4, PlayStation 5, Nintendo Switch"
28074,"iOS, Xbox One, PC, Nintendo Switch, PlayStation 4, Android, Xbox Series S/X"
257206,"PlayStation 5, Xbox Series S/X, PC, PlayStation 4, Xbox One"
27230,"PlayStation 3, Xbox 360, Nintendo 3DS, PC, Xbox One"
4302,"PlayStation 3, PlayStation 4, PS Vita"
9963,"Xbox One, PlayStation 4, Nintendo Switch, PC"
10082,"PlayStation 4, Xbox One, PC"
3922,"Xbox 360, PC, Xbox One, PlayStation 3"
52383,"Xbox One, PlayStation 4, iOS, Nintendo Switch, Android, PC, macOS"
58540,"macOS, Linux, Xbox One, PlayStation 4, PC"
23390,"iOS, PC, macOS, Xbox One, Nintendo Switch, PlayStation 4"
301539,"macOS, PC, Nintendo Switch, Linux, Xbox One"
791636,"PC, PlayStation 5, Xbox Series S/X, Xbox One, PlayStation 4"
616679,"Xbox One, PlayStation 4, PlayStation 5, PC, Xbox Series S/X"
17462,"PlayStation 4, PC"
411,"PlayStation 4, PC, Xbox One"
17365,"Nintendo Switch, PlayStation 3, PlayStation 4, PS Vita, PC"
270721,"PC, Xbox One, Nintendo Switch, PlayStation 4"
452657,"iOS, PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, macOS, PC"
22067,"Xbox One, PlayStation 4, PC"
14948,"PlayStation, Android, PlayStation 4, PlayStation 3, PlayStation 2, Neo Geo, Nintendo Switch, PC, iOS, Xbox One, Wii"
371825,"Xbox One, PlayStation 4, Nintendo Switch, PC"
817,"Xbox One, PC, macOS, Linux, Nintendo Switch, PlayStation 4, PS Vita"
4052,"PS Vita, PlayStation 3"
4587,"PC, PlayStation 3, Xbox 360, Wii"
16761,"PS Vita, PlayStation 4, Xbox One, Wii U, PlayStation 3, Nintendo Switch, Web, macOS, PC"
13172,"PlayStation 4, macOS, PC, iOS, Xbox One, PlayStation 5, Nintendo Switch"
10981,"Nintendo Switch, PlayStation 4, PC"
502117,"PC, PlayStation 4, Xbox One, Nintendo Switch"
1366,"Xbox One, Wii U, PlayStation 4, Nintendo Switch, Linux, PC, macOS"
2774,"Xbox One, PlayStation 4, macOS, PC, Linux, Nintendo Switch, PS Vita, Android, iOS"
58811,"PC, PlayStation 5, PlayStation 4, Nintendo Switch, Xbox One"
22828,"Xbox, Android, PlayStation 4, PlayStation 2, PC, Xbox 360"
22936,"PC, Xbox 360, macOS, Linux"
9913,"Nintendo Switch, PlayStation 4, Xbox One, macOS, PC, Linux"
14930,"PC, PlayStation 3, Android, Xbox 360, iOS"
10397,"Xbox One, PC"
1020,"PlayStation 4, Xbox One, PC"
13965,"Xbox One, PlayStation 4, macOS, PC, Linux"
18601,"Nintendo Switch, macOS, Linux, PC, PlayStation 4, Xbox One"
4606,"PC, PlayStation 3, Xbox 360"
325089,"Xbox One, PC, PlayStation 4"
59266,"PC, Xbox One, Xbox Series S/X"
59613,"Nintendo Switch, PC, PlayStation 4"
56183,"Nintendo Switch, Xbox One, PlayStation 4, PlayStation 3, Xbox 360, PC, Wii, GameCube"
17373,"PC, macOS, Linux, Android, Xbox One"
327258,"PlayStation 4, PC, Xbox Series S/X, Nintendo Switch, PlayStation 5, Xbox One"
2709,"PC, PlayStation 3, PlayStation 4, PS Vita, Android"
10029,"PC, PlayStation 4, Xbox One"
2674,"iOS, Xbox One, Android, PlayStation 4"
560733,"Xbox One, PC, Nintendo Switch, PlayStation 4, Xbox Series S/X, PlayStation 5"
4385,"PlayStation 3, Xbox 360, Wii, Nintendo 3DS, PC"
28414,"Android, PlayStation 3, PC, PSP, PlayStation 2, Xbox 360, iOS"
10186,"PlayStation 4, Xbox One, Nintendo Switch, Linux, PC, macOS"
47490,"PlayStation 4, Xbox One, macOS, Android, iOS, PC"
10228,"Xbox One, PlayStation 4, Nintendo Switch, PC"
614962,"PC, PlayStation 5, Xbox Series S/X, PlayStation 4, Xbox One"
7613,Xbox One
13405,"PlayStation 4, Linux, macOS, PC, iOS, Android, Xbox One, Nintendo Switch"
3801,"Xbox 360, PlayStation 4, Xbox One, PlayStation 3, PC, Nintendo Switch"
61206,"Nintendo Switch, PC, Xbox One, Xbox Series S/X, PlayStation 4"
42912,"Xbox One, PC"
650608,"PlayStation 5, Xbox Series S/X, PC, Nintendo Switch, Xbox One"
1863,"Xbox One, PC"
635220,"Xbox One, PlayStation 4, Xbox Series S/X, PlayStation 5, Nintendo Switch, PC"
11831,"Xbox One, PlayStation 4, PC"
4560,"PC, PlayStation 3"
427733,"Xbox One, Nintendo Switch, PC, PlayStation 4, iOS"
2317,"Xbox One, PlayStation 4, Linux, macOS, PC, iOS, Android"
19372,"PlayStation 3, PC, Xbox 360"
605674,"PlayStation 5, Xbox Series S/X, PlayStation 4, PC, macOS, Xbox One"
28478,"PC, Xbox 360, Xbox One"
3485,"PlayStation 4, PC"
16215,"Xbox 360, Xbox One, PC, macOS, Linux"
42233,"PC, Xbox One"
779,"Android, macOS, PC, iOS, Xbox One"
16096,"PlayStation 3, PC"
707256,"PC, Xbox One, PlayStation 4, Xbox Series S/X, PlayStation 5"
3550,"Xbox 360, Xbox One, PC, PlayStation 4"
28040,"macOS, Linux, PlayStation 4, iOS, Android, Nintendo Switch, PC"
432527,"PC, Xbox One, Nintendo Switch, PlayStation 4"
10252,"PlayStation 4, iOS, PC, Android, macOS"
22055,"PC, Android, PlayStation 4, Nintendo Switch, Linux, macOS, iOS, PS Vita, Xbox One"
69,"PC, PlayStation 4, Xbox One"
259932,"PlayStation 4, Xbox One, PC, Nintendo Switch"
28473,"PlayStation 3, PC, Xbox One, Xbox 360"
2288,"PS Vita, PC, Xbox One, PlayStation 4, Nintendo 3DS"
3699,"Xbox One, PC, Linux, Xbox 360, PlayStation 3, PlayStation 4"
59677,"Nintendo Switch, PC, Xbox One, PlayStation 4"
43534,"macOS, Xbox One, PlayStation 4, Nintendo Switch, PC, Linux"
327203,"PC, Xbox One, PlayStation 4, Xbox Series S/X, PlayStation 5"
13252,"Linux, macOS, PC, Xbox One, Wii, PlayStation 4, Nintendo Switch"
60704,"PC, PlayStation 4, Xbox One"
362928,"PlayStation 4, Xbox One, PC"
15056,"Nintendo Switch, Linux, macOS, PC, PlayStation 4, Xbox One"
3937,"PC, PlayStation 3, Xbox 360"
1236,"PlayStation 4, Xbox One, Nintendo Switch, Android, PC, Linux, macOS, iOS"
23498,"PC, PlayStation 4, Xbox One, macOS, Linux"
241146,"PlayStation 4, Nintendo Switch, PC"
430464,"Xbox Series S/X, PC, Nintendo Switch, PlayStation 5, Xbox One"
25064,"Xbox 360, Xbox, Wii, PlayStation 2, PlayStation 3"
272421,"PlayStation 4, Nintendo Switch, PC, Xbox One"
4193,"PC, PlayStation 3, Xbox 360, macOS"
3675,"PlayStation 4, PS Vita, PC"
20851,"Android, PC, Linux, iOS, Nintendo Switch, macOS, PlayStation 4"
261296,"PC, macOS, Linux, PlayStation 4, Nintendo Switch"
16160,"PC, Xbox 360"
9526,"Nintendo Switch, PlayStation 4, Xbox One, PC, Linux, macOS"
72757,"PlayStation 5, Xbox Series S/X, PC, Nintendo Switch, PlayStation 4, Xbox One"
115,"PS Vita, PC, Xbox One, PlayStation 4"
12955,"PlayStation 4, Nintendo Switch, macOS, PC, Linux"
424978,"Xbox Series S/X, PlayStation 4, PC, Nintendo Switch, Xbox One"
720,"Xbox One, PlayStation 4, PC, macOS, Linux"
3642,"PlayStation 3, Xbox 360, PlayStation 4, PC"
37357,"Xbox One, PC, Wii, Xbox 360, PlayStation 2, PlayStation 3, PSP, Game Boy Advance, Xbox, PlayStation 4"
121,"PC, iOS, Xbox One, PlayStation 3, Xbox 360"
28412,"Xbox 360, Xbox One, PC"
558984,"PlayStation 5, Xbox Series S/X, PlayStation 4, PC, Xbox One, Nintendo Switch"
3458,"PlayStation 4, PC, Xbox One, Xbox 360, PlayStation 3"
16224,"PC, Xbox 360"
10004,"PlayStation 4, Nintendo Switch, Xbox One, PC"
709004,"PlayStation 5, Xbox Series S/X, PC, PlayStation 4, Nintendo Switch, Xbox One, PS Vita"
375279,"macOS, PC, Xbox One, PlayStation 4"
325034,"Nintendo Switch, Xbox One, PlayStation 4, PC"
16711,"Xbox One, PlayStation 4, PC, macOS"
428564,"Xbox One, Nintendo Switch, PlayStation 4, PC"
5131,"PlayStation 3, macOS, PC, Linux"
45424,"Xbox One, PC, macOS, PlayStation 4, Nintendo Switch"
10081,"Nintendo Switch, iOS, PC, macOS, Linux, PlayStation 4, Android"
4228,"PlayStation 3, PC"
359373,"Nintendo Switch, PlayStation 4, Xbox One, macOS, PC"
2058,PlayStation 4
3240,"PC, PlayStation 4, PS Vita, Xbox One, PlayStation 3"
3666,"PC, PlayStation 3, PS Vita, Nintendo Switch, Linux, macOS"
46080,"Xbox One, Nintendo Switch, macOS, PlayStation 4, Linux, PC"
4853,"PlayStation 3, PSP"
62505,"macOS, Xbox One, Nintendo Switch, PC"
58878,"PlayStation 4, iOS, Xbox One, PC, Nintendo Switch"
3403,"Xbox 360, PC, Xbox One, PlayStation 3, PlayStation 4"
3627,"PC, PlayStation 4, Android, macOS, iOS"
28454,"Xbox 360, PC, Xbox One"
274757,"iOS, PlayStation 4, Xbox One, Nintendo Switch, macOS, PC"
4098,"PlayStation 3, PS Vita"
249,"Xbox One, Nintendo Switch, PlayStation 4, PC"
59636,"Nintendo Switch, Linux, PlayStation 4, Xbox One, macOS, PC"
6608,"Xbox One, PC, macOS"
43050,"PlayStation 4, Xbox One, PC"
10008,"PlayStation 4, macOS, PC, Linux, iOS"
63845,"PlayStation 4, Linux, macOS, PC, Xbox Series S/X, Nintendo Switch"
447815,"PC, PlayStation 5, Xbox Series S/X, Xbox One"
563419,"PC, Nintendo Switch, Xbox One, PlayStation 4"
10404,"PlayStation 4, Xbox One, PC, macOS, Linux, Nintendo Switch, iOS"
15272,"Xbox Series S/X, Linux, PC, PlayStation 4, PlayStation 5, Xbox One"
187,"Nintendo Switch, Xbox One, PC, PlayStation 4, Linux, macOS"
22572,"PlayStation 4, Xbox One, PC"
2416,"PS Vita, PlayStation 4, Nintendo Switch, Xbox One, Linux, PC, Android, macOS"
12143,"PS Vita, Nintendo Switch, PlayStation 4, macOS, iOS, PC"
44741,"PlayStation 4, Xbox One, PC"
4345,"PlayStation 3, PC, Xbox 360, Xbox One"
11890,"Xbox One, PlayStation 4, Nintendo Switch, PC, macOS"
2350,"PlayStation 4, PlayStation 3, PC"
22627,"Nintendo Switch, PlayStation 4, Xbox One, PC"
3518,"Xbox 360, PlayStation 3, PC"
244784,"PC, macOS, Xbox One, PlayStation 4, Nintendo Switch, iOS"
388,"Xbox One, PlayStation 4, PS Vita, Nintendo Switch, macOS, PC"
566454,"Xbox One, PlayStation 4, Xbox Series S/X, PlayStation 5, PC"
349286,"PlayStation 4, Xbox One, macOS, PC, Linux"
16791,"PC, Xbox, PlayStation 3, PlayStation 2"
236851,"PlayStation 4, PC, Xbox One"
4666,"PC, PlayStation 3, Xbox 360"
481,"Xbox One, PlayStation 4, PC"
59288,"PC, Xbox One"
2136,"PlayStation 4, Xbox One, PC, macOS"
7039,"PC, Xbox One"
29109,"PC, Xbox 360, PlayStation 3"
10993,"PlayStation 4, Nintendo Switch, PC, Xbox One"
101,"Xbox One, PlayStation 4, PC, Linux, macOS, iOS"
17097,"PC, macOS, Nintendo Switch, PlayStation 4, Xbox One, Linux, iOS"
412477,"Nintendo Switch, PC, macOS, Linux, Xbox One"
17327,"Xbox One, PC, PlayStation 4, Nintendo Switch, macOS"
50575,"Xbox One, PlayStation 4, PC"
839,"Nintendo Switch, Xbox One, PlayStation 4"
44890,"Nintendo Switch, PlayStation 4, PC, macOS"
28850,"PC, macOS, Xbox 360"
16361,"PC, Xbox 360"
391400,"PC, Xbox One"
5717,"Xbox One, PlayStation 4, Xbox 360, Nintendo Switch, iOS, PC"
60474,"PC, Xbox One, PlayStation 4"
3942,"PlayStation 3, Nintendo Switch, macOS, PC, Linux"
1744,"PS Vita, Nintendo Switch, Linux, macOS, PC, iOS, Xbox One, Wii U, PlayStation 4"
2937,"PlayStation 4, macOS, PC, Linux"
3662,"Xbox One, Android, iOS, PlayStation 4"
10511,"PC, Xbox One, PlayStation 4, macOS"
5574,"PlayStation 3, PSP"
3137,PlayStation 4
59601,"Xbox One, PlayStation 4, PC"
58736,"Xbox One, PlayStation 4, Nintendo Switch, PC"
5076,"Xbox 360, PC, PlayStation 3, macOS"
43608,"PC, Nintendo Switch, PlayStation 4, Xbox Series S/X, Xbox One, PlayStation 5"
9896,"Xbox One, PC, PlayStation 4, Android, macOS, iOS"
134,"Wii U, PlayStation 4, Nintendo Switch, PC, macOS, Linux"
302836,"Nintendo Switch, PC, Xbox One, PlayStation 4"
47594,"iOS, Xbox One, Nintendo Switch, PlayStation 4, PC"
43252,"PlayStation 4, PC, Xbox One"
59796,"Nintendo Switch, macOS, PC, PS Vita, Xbox One, PlayStation 4"
10156,"PC, PlayStation 3, Xbox 360"
2764,"Xbox One, PlayStation 4, Nintendo DS, PC, macOS, Linux, Android, iOS"
2266,"Xbox One, PlayStation 4, PC"
1012,"Xbox 360, Wii, Xbox One, PC, PlayStation 2, PlayStation 3, PlayStation 4, Xbox"
244741,"PC, PlayStation 4, Xbox One, Nintendo Switch"
13527,"Xbox One, PlayStation 4, Nintendo Switch, PC"
301549,"macOS, Linux, PC, Xbox One"
28958,"PC, Xbox 360, PlayStation 3"
499258,"PC, Xbox Series S/X, PlayStation 4, Nintendo Switch, Xbox One"
573124,"PC, Xbox Series S/X, PlayStation 5, PlayStation 4, Xbox One"
528657,"PC, Xbox One"
397481,"iOS, PC, Nintendo Switch, PlayStation 4, macOS, Xbox One"
244806,"iOS, PC, Nintendo Switch, Xbox One, PlayStation 4, macOS"
254542,"PC, PlayStation 4"
4002,"PlayStation 3, Xbox 360, PC, macOS"
22041,"Xbox One, PC"
47381,"PlayStation 4, Xbox One, iOS, PC"
326221,"Nintendo Switch, macOS, PC, PlayStation 4, Xbox Series S/X, PlayStation 5"
319120,"PlayStation 4, Xbox One, PC, macOS, Linux, Nintendo Switch, PlayStation 5"
18851,"PC, Xbox 360, macOS, iOS"
28495,"Xbox 360, Nintendo 64"
61645,"PC, Xbox One, iOS, PlayStation 4"
282882,"macOS, Xbox One, PlayStation 4, PC, iOS"
1509,"Xbox One, Wii U, PlayStation 4, macOS, PC, Linux"
2480,"Xbox One, PlayStation 4, iOS, macOS, PC"
3291,"Wii U, PlayStation 4, Xbox One, PC"
2858,"Linux, macOS, PC, Xbox One, Wii U, PlayStation 4, PlayStation 3, Xbox 360"
46165,"PlayStation 4, Xbox One, Nintendo Switch, PC"
4284,"PlayStation 3, Xbox 360"
362941,"PC, Xbox One, PlayStation 4"
5677,"PlayStation 3, Xbox 360, macOS, PC"
5611,"PSP, PlayStation 3, Xbox 360, Nintendo DS, PC, Wii, PlayStation 2"
19360,"Xbox 360, PlayStation 3, PC"
29227,"PlayStation 4, Nintendo Switch, PC, Xbox One, Xbox Series S/X"
2229,"PlayStation 4, PC, Xbox One"
3855,"Xbox 360, PlayStation 4, Xbox One, PC, PlayStation 3"
10557,"PlayStation 4, Xbox One, macOS, PC, Linux"
17470,"Linux, Android, Nintendo Switch, Xbox One, PlayStation 4, PC, iOS, macOS"
1058,"Xbox One, PS Vita, PlayStation 3, PlayStation 4, Wii U, PC, macOS"
350684,"PlayStation 5, PC, Nintendo Switch, Xbox Series S/X, Xbox One"
11061,"Xbox One, PC, Nintendo Switch, PlayStation 4"
12136,"Xbox One, PlayStation 4, macOS, PC, Linux"
14017,"PlayStation 3, PC, Linux, macOS"
29203,"PlayStation 4, PC"
277988,"PlayStation 5, Xbox Series S/X, PC, Xbox One, PlayStation 4"
2384,"Xbox One, PlayStation 4, PS Vita, PC"
990,"PS Vita, PC, PlayStation 4"
56,"Xbox One, PlayStation 4, Nintendo Switch, Linux, Android, PC, macOS, iOS"
5540,"Xbox 360, PlayStation 3, Xbox One, Nintendo Switch, PC, PlayStation 2, PlayStation 4"
3704,"PlayStation 4, PlayStation 3, PC, Linux, macOS"
41115,"PC, Xbox 360, PlayStation 3"
6145,"iOS, macOS, PlayStation 4, Xbox One, Nintendo Switch, PC, Linux"
28510,"Genesis, SEGA Saturn, PlayStation, Xbox 360, PC, iOS, Android"
5304,"Xbox 360, Xbox One, PlayStation 3"
16381,"Xbox One, PlayStation 4, PC, macOS"
15406,"PlayStation 4, Xbox One, Nintendo Switch, macOS, PC, Linux"
5603,"PC, Xbox One, PlayStation 3, Nintendo Switch, PlayStation 4, Xbox 360"
8098,"Xbox One, PC"
379453,"PC, PlayStation 5, PlayStation 4"
419905,"Nintendo Switch, PlayStation 4, Xbox One, PC"
426096,"PlayStation 5, Xbox Series S/X, PlayStation 4, PC, Xbox One"
58769,"PC, Xbox One, PlayStation 4"
3340,"Xbox One, Wii U, PlayStation 3, PS Vita, PlayStation 4, Linux, PC, macOS"
30243,"PC, macOS, PlayStation 2, PlayStation 3"
372700,"macOS, PC, iOS, Xbox One, Nintendo Switch, PlayStation 4"
11778,"Nintendo Switch, PlayStation 4, PC, macOS, Linux, Android, iOS"
2284,"PlayStation 4, PC, Xbox One"
654591,"PlayStation 5, Xbox Series S/X, Xbox One, Nintendo Switch, PC, PlayStation 4"
4582,"PC, PlayStation 3, iOS"
371847,"PC, Nintendo Switch, PlayStation 4, Xbox One"
5606,"PlayStation 3, Wii, PC, Xbox 360, Nintendo DS, Xbox One, macOS"
244694,"Nintendo Switch, PlayStation 4, PS Vita"
59115,"Xbox One, PlayStation 4, Nintendo Switch, iOS, PC, Android"
304320,"iOS, Xbox One, macOS, PC, Nintendo Switch, PlayStation 4"
14178,"PlayStation 4, Nintendo Switch, PC"
430275,"PlayStation 4, Nintendo Switch, Xbox One, PC, macOS, Linux"
1142,PlayStation 4
455515,"PC, Xbox One, PlayStation 4"
4555,"GameCube, Xbox, Classic Macintosh, PlayStation 2, PC, Nintendo Switch, PlayStation 3"
319132,"Xbox One, PC"
1271,"Xbox One, Wii U, PlayStation 4, PlayStation 3, PS Vita, Nintendo Switch, macOS, PC"
630676,"PC, Xbox Series S/X, PlayStation 5, PlayStation 4"
3454,"PC, Linux, PlayStation 4, PlayStation 3, Android, macOS"
4183,"PlayStation 3, Xbox 360, PC, iOS"
4561,"Xbox 360, PlayStation 3"
58771,"Xbox One, Nintendo Switch, PlayStation 4, PC"
5950,"Xbox Series S/X, Xbox One, Xbox, PC, PlayStation"
357891,"Xbox One, PC, Linux, macOS"
362874,"macOS, Xbox One, PC, Nintendo Switch"
304216,"PlayStation 4, Nintendo Switch, macOS, PC, iOS, Xbox One"
2923,PlayStation 4
297287,"PC, Xbox One, PlayStation 4"
59883,"PlayStation 5, PlayStation 4, Nintendo Switch, PC, Xbox One"
316859,"Nintendo Switch, PlayStation 4, Xbox One, PC, macOS"
9690,"macOS, Xbox One, PlayStation 4, Nintendo Switch, PC, Linux, iOS"
241088,"Xbox One, Nintendo Switch, PlayStation 4, PC"
58896,"Android, PlayStation 3, Xbox 360, PC, iOS, Nintendo DS"
1480,"PlayStation 4, Xbox One, Linux, PC, macOS"
45691,"Xbox One, PlayStation 4, PC"
58312,"PS Vita, PlayStation 4, iOS, Nintendo Switch, Android, PC"
647611,"Xbox One, PC, iOS"
3822,"PlayStation 4, PS Vita"
5398,PlayStation 3
59059,"PC, Xbox One, PlayStation 4"
4618,"PlayStation 3, Xbox 360, PC"
3639,"PS Vita, PlayStation 4, PlayStation 3"
1071,"PlayStation 4, PC"
4903,"macOS, PC, Xbox 360, PlayStation 3"
22965,"PS Vita, PSP, PC, Xbox 360"
308098,"PC, macOS, Xbox One"
670693,"Nintendo Switch, PC, Xbox One, PlayStation 4"
50616,"iOS, PC, macOS, Linux, Nintendo Switch, PlayStation 4"
19382,"GameCube, Xbox, PlayStation 2, Xbox 360, PC"
59350,"Xbox One, PlayStation 4, PC"
28539,"Xbox 360, PlayStation 3, PC"
3182,"PlayStation 4, Xbox One, PC, macOS, Linux"
42393,"PlayStation 4, PlayStation 3"
650604,"PlayStation 5, Xbox Series S/X, PlayStation 4, PC, Xbox One"
29069,"PlayStation 3, Xbox 360, PC, PSP, Wii, PlayStation 2"
12751,"PC, macOS, Xbox 360, PlayStation 4"
11706,"Linux, macOS, PC, iOS, PlayStation 4"
11593,"PlayStation 4, Xbox One, Nintendo Switch, macOS, PC, Linux"
259883,"Xbox One, PlayStation 4, PlayStation 5, Xbox Series S/X, Nintendo Switch, PC, macOS"
176,"PlayStation 4, Linux, macOS, PC, iOS, Nintendo Switch, Android"
42889,"PlayStation 4, PC"
5640,PlayStation 3
561,"Xbox 360, PlayStation 3, PlayStation 4, Xbox One, PC"
604,"PlayStation 4, Xbox One, PC"
322240,"Nintendo Switch, Xbox One, PC, PlayStation 4"
58497,"PC, PlayStation 4, Xbox One, Nintendo Switch"
39035,PlayStation 3
3165,"Wii U, PlayStation 4, PlayStation 3, PS Vita, Xbox One, PC"
58498,"PC, Nintendo Switch, PlayStation 4, Xbox One, Nintendo 3DS"
28460,Xbox 360
3467,"PlayStation 4, PlayStation 3, PC"
61900,"Nintendo Switch, Xbox One, PC, macOS"
481920,PlayStation 4
28505,"Xbox 360, PlayStation 3, Xbox One"
59348,"PlayStation 4, PC, Nintendo Switch, Xbox One"
11098,"Xbox One, PlayStation 4, PC, macOS, Linux, iOS, Android"
25965,"Nintendo DS, Xbox 360, PlayStation 3, PlayStation 2, PC, Wii"
2634,"PlayStation 4, PlayStation 2, PlayStation 3"
3917,"PlayStation 3, PS Vita, PC"
387345,"PC, Xbox One, PlayStation 4"
23613,"Xbox One, PlayStation 4, PC"
4199,PlayStation 3
28595,"Xbox 360, Xbox One, PC"
11383,"Linux, macOS, PC, iOS, Xbox One, Nintendo Switch"
4678,"Android, Wii, Nintendo 3DS, PC, Genesis, Game Gear, SEGA Master System, Classic Macintosh, Linux, iOS, Xbox 360, PlayStation 3"
10304,"Xbox 360, iOS, macOS, Android, PC"
42138,"PC, macOS, Linux, PlayStation 3, PS Vita"
9656,"PlayStation 4, PC, Xbox One"
389851,"Xbox Series S/X, Xbox One, PC"
